youth_id,digital_opportunity_score,opportunity_level
3f972657-471d-44d7-b127-ae5737dce853,50.0,Medium Opportunity
4ff126b6-79a8-474b-b595-8402199057c5,32.0,Low Opportunity
c33ecd77-7ff0-467a-a372-5cbf42bbd757,11.5,Low Opportunity
7daa493d-4285-401f-b4ce-df9b2edfde04,100.0,High Opportunity
846253b8-6be5-4974-8460-e2f675855226,95.0,High Opportunity
2818d196-f1d5-4750-bab1-613aade7f0dd,25.25,Low Opportunity
0de6bd92-d3a7-468e-a502-b4d7b576043c,11.5,Low Opportunity
be452adb-b114-4202-baba-1a7806b39640,95.0,High Opportunity
8bda5048-d7f0-42fb-876e-97e34036e4d3,61.75,Medium Opportunity
2bd11e71-379b-4d0b-a3ec-7e925f34b148,100.0,High Opportunity
11d03970-b0e1-494b-a74a-f2990319b5d3,95.0,High Opportunity
e767e3bc-6c63-4037-a469-093a9818d073,12.5,Low Opportunity
c706005f-4166-4719-8a4d-7aeba1e658f3,100.0,High Opportunity
09366b11-fe58-48a2-97e7-fc4ee683f817,69.0,Medium Opportunity
5b8855ae-6b8f-4d3e-9e45-d08c176a4c91,45.75,Low Opportunity
f991482c-ddae-4a1d-b167-e6e2a01c289d,52.75,Medium Opportunity
b4f2468c-6d52-4d7b-8603-619a17e9c7a3,86.25,High Opportunity
75be1fd4-25af-4018-ae0d-41cce61793dd,45.5,Low Opportunity
7dcaaf99-bc3b-4157-920f-81c104ed9467,100.0,High Opportunity
2d92796f-12e5-459a-926f-f22838fbe30b,27.0,Low Opportunity
0c917403-a741-49b6-bb1b-a7863cf9b524,59.0,Medium Opportunity
8dcdae5f-dd23-462d-ac94-3782c5bf526d,100.0,High Opportunity
fb156932-2236-4712-8b71-79142ac0b245,87.5,High Opportunity
a0a43e86-f1fc-4edb-a0ed-71fbfa9ab06e,47.25,Low Opportunity
f4b01c8b-a468-40f0-93a9-ff562e49c60d,44.5,Low Opportunity
ab8989ae-6c61-4b81-b73d-ecbf150db4ff,19.75,Low Opportunity
420e588a-8707-481b-8b1e-815b1cb8820b,45.25,Low Opportunity
83878f83-4645-4df5-a5fd-2f80157a4134,84.0,High Opportunity
67a1958d-7fea-4399-b52c-45a023dbf600,90.0,High Opportunity
a9cbadab-31a7-47d7-b318-31ca9b6bd3d0,40.5,Low Opportunity
edd7b99b-562a-4013-9a9f-8c61971e8b51,27.5,Low Opportunity
f6fbcffc-d956-4498-96e1-d6398123bb32,85.25,High Opportunity
5ce4029c-0da2-454a-b558-9e3063e22e76,19.25,Low Opportunity
df4db9d0-6c67-4289-98cf-aa9749cddc03,95.0,High Opportunity
b95a6a1d-ec06-498a-a802-ddc69005fc31,100.0,High Opportunity
fdab6021-b000-4f99-9e29-2bf0d5bd06a1,53.75,Medium Opportunity
3a2f37ed-f954-4d18-bd0a-1d58dccf6524,80.75,High Opportunity
32b3ce5b-7285-4e84-8966-bcc12713c791,65.0,Medium Opportunity
5de1ad46-730f-4d73-9df6-77c1c686dffe,84.25,High Opportunity
e3992df9-ae25-414b-8fd5-6daa6d0804ab,18.0,Low Opportunity
f91c3f2d-963a-422d-83a8-c1bd510e1a80,78.5,High Opportunity
46f6a30c-8267-4d97-8ea9-9334ddbac7e5,100.0,High Opportunity
f870e024-3646-4a34-bba5-31c8147c08cb,29.75,Low Opportunity
b3773fe0-5283-4733-82da-b0a3d9bf7584,17.0,Low Opportunity
d7f0605d-1c76-4897-a6f2-992f9d208717,25.25,Low Opportunity
2841cb53-25bb-488f-bc2e-0fbd6fc8e3f1,95.0,High Opportunity
f5e52fc3-7d1f-4bed-8ac5-2cccdb1e882b,12.25,Low Opportunity
7896adf7-31e6-4ab6-acb1-51379a3c7f49,53.5,Medium Opportunity
b5898f7a-5f0c-457d-bb4c-c851c8be8c78,57.25,Medium Opportunity
b9629b5b-4953-4d03-b5e5-fc851b74e429,85.5,High Opportunity
6e7c6d81-1497-4992-9045-4b263be74446,63.75,Medium Opportunity
80e0bd02-4f82-4cf4-8909-874fd4b7ec40,26.75,Low Opportunity
538b6151-b88a-4d61-a052-3d2f9153ad4c,95.0,High Opportunity
ee6b0f86-6598-4f48-acf9-ba5a6ed3e340,100.0,High Opportunity
46d50de9-9f59-4c9a-8c5b-4317297d3e9a,17.0,Low Opportunity
35c2835d-29e1-47b7-8a9b-c7be5cb8c3f8,95.0,High Opportunity
ab41d8bb-8512-4c3f-98e6-7b08bca0fa59,17.25,Low Opportunity
0dd2fcac-5b97-4e12-8812-0261a518c12c,34.25,Low Opportunity
0575680c-6c4f-4cb0-ab43-85c5ac5e16b2,71.75,Medium Opportunity
79acc452-9485-4040-ac64-a5a461cc172a,95.0,High Opportunity
c2b7f85b-517b-440c-92a2-0d5ae6ccb0e1,53.0,Medium Opportunity
2e54027e-69ff-4b73-84b1-86c84300657c,84.5,High Opportunity
1b0ec629-2562-4b75-80ef-22d98c4c0fcc,19.5,Low Opportunity
a87d6535-d7b2-4967-9d78-ccbdfd4088c9,100.0,High Opportunity
f171e199-9443-4d8b-bc3a-1399475f707e,100.0,High Opportunity
89ee8407-9b51-4946-b9cc-fc31009bc072,51.75,Medium Opportunity
fd85c1fb-e319-46f0-9d91-a337876f4a7b,90.0,High Opportunity
8509f1c7-76a0-4213-8382-2af3b271640f,79.25,High Opportunity
25b2ec9d-0a5c-4134-930a-2b4f4962e4f0,90.0,High Opportunity
3f7d3a16-0b11-4309-9d80-65b4198033c6,95.0,High Opportunity
1be4feea-0e71-46e6-8c1c-8b28c5a85ffd,52.75,Medium Opportunity
ae3ae626-7913-4277-ba6e-67df88c1efc5,25.75,Low Opportunity
525cfe5f-963f-40f8-8c36-3015a856e336,22.0,Low Opportunity
b2dbbc3a-053f-47ef-af1c-2e71d6d4c84d,77.0,High Opportunity
561d65cf-f118-4350-bc01-6bfe53b472c1,52.5,Medium Opportunity
a596b312-bded-48b1-a0db-b3c7f16cc7e1,18.75,Low Opportunity
a986bf03-e15d-4fd5-ae60-6fdf8b2fb846,70.0,Medium Opportunity
349a9021-2efa-4b3b-82c4-819eed7f3d00,45.5,Low Opportunity
a0f3e880-490b-4fcb-bf32-497546ec8538,84.0,High Opportunity
2bf45d9f-7436-45da-bfcd-878768094773,11.75,Low Opportunity
09be66d6-32e3-426f-a4d7-672036883f45,60.25,Medium Opportunity
fbd8b379-cf73-4e62-97eb-ddcb5084cea1,64.0,Medium Opportunity
1fd6daf8-2ffe-4708-96bd-443d231281ba,59.75,Medium Opportunity
ac91c955-a192-40ce-9cca-518394a884cb,80.25,High Opportunity
94f67edf-68ef-4f06-af28-f3252f54ad05,14.0,Low Opportunity
fd343ab8-c649-486a-8ab6-ed048d393c73,18.75,Low Opportunity
9747e5d8-68ba-46ea-81ba-716415551d08,99.75,High Opportunity
9844f7eb-3923-4de9-a5a1-a0494437c5b3,75.0,High Opportunity
b3bba735-41e0-4e38-a0d0-94b0818394a8,58.75,Medium Opportunity
6ba248b2-0653-49a0-9652-dd5d2fb699ef,95.0,High Opportunity
7caf9ba7-7a24-4db7-a042-c4a9dfdb9419,11.5,Low Opportunity
ccf1f550-17f0-4fee-9ae8-534654ae4328,53.5,Medium Opportunity
b34dacf2-b708-42b1-a2ad-cbb7d5e09138,95.0,High Opportunity
31805ce3-0edc-468a-9cbf-898fa476922e,100.0,High Opportunity
0c3cfec0-064e-4042-a88a-d2c3ffaac4e2,63.0,Medium Opportunity
3eeeec81-f5a1-451d-9617-9299a151ad0a,12.5,Low Opportunity
7ad2d727-9d80-4654-b501-854fa535e577,93.25,High Opportunity
3b838799-9ceb-4b39-b94c-1e2b346bec41,90.0,High Opportunity
1e012c58-3eb0-4b14-9341-dbeef533c429,52.5,Medium Opportunity
cb883489-9817-4a47-9c93-1f9caf12cc30,12.25,Low Opportunity
80857333-deed-4baf-bb08-5da4b42cb170,10.75,Low Opportunity
431a1213-879f-413b-9eb4-97f7178f55c1,90.0,High Opportunity
baa6853c-0206-4866-afec-14aeef29c4d6,97.0,High Opportunity
99b75dab-93f8-4a51-a70f-17ff7ead338a,13.25,Low Opportunity
4831d5bf-c7ca-4c61-8072-fcc3bc6bbbbc,18.0,Low Opportunity
ee6d6c17-0e2f-4c8f-a207-09e477d41d03,77.5,High Opportunity
ba24bd74-6a8f-4943-b8f9-ee71ae286430,79.0,High Opportunity
dd343aef-dbce-498f-b2ba-482b2e9c3767,52.5,Medium Opportunity
4087bc7e-8197-4374-b38d-a2da87085d7d,90.0,High Opportunity
95cbd7b1-5de1-4ca0-8b2f-7a83ea8cf0cb,95.0,High Opportunity
f0ba4f71-d00e-43b0-85f9-4e445f87df24,52.25,Medium Opportunity
b62b3478-511b-4700-bf9d-22abb81d2f78,60.0,Medium Opportunity
f8d18a72-445d-4022-8417-786d56c9b14b,84.0,High Opportunity
51121b94-9022-4f9e-a60d-e6d200246d2e,84.5,High Opportunity
9f606d6d-ad71-476d-b8f5-6608dec0f4e1,44.75,Low Opportunity
cd8fbf1f-966c-44ae-871f-e0e68e14f60a,100.0,High Opportunity
629f00be-27e5-4167-800c-1aab90f0ff02,70.0,Medium Opportunity
1549627d-3de6-4a7b-935a-05b591bf4015,25.25,Low Opportunity
daab333b-03bc-41b6-b33e-a449484b731e,83.75,High Opportunity
af5bdf84-3268-4db6-a450-3f20861fa612,95.0,High Opportunity
3411afd7-6a8a-485f-b7f4-ce7f74741002,83.5,High Opportunity
c84fa296-d808-4a04-b226-8fed069918cb,89.75,High Opportunity
bfd0f8b6-ecd1-4470-8f13-44cbd22a1751,95.0,High Opportunity
3f6cec96-11ce-488d-b388-5d57cfa64c2e,54.25,Medium Opportunity
4e35f0dd-af55-43b1-af65-5de62c67b738,68.0,Medium Opportunity
2f5cef73-291b-4d9e-a2a1-72f1ac09aad5,84.0,High Opportunity
d9f744b0-5cae-43df-86d1-b281482d4e54,98.5,High Opportunity
7dd6ed4b-cacf-44ab-82fc-ca8566accbf5,21.0,Low Opportunity
c4ee13b7-d82f-4e38-9d27-c254ac795050,100.0,High Opportunity
162dca87-2230-47ec-bbcc-3b2115f5a7ce,32.25,Low Opportunity
004f1552-647d-4c3d-99fe-4c934f355f18,100.0,High Opportunity
b3bbf8d5-929d-4614-965f-2735ec15bb64,54.25,Medium Opportunity
114c7524-c075-4e15-a07c-4ffcd63709d6,92.75,High Opportunity
09152065-4aa7-478a-9c55-175f3d877a84,18.25,Low Opportunity
0f9884ed-7eec-4799-8cc4-50d6c5af9097,100.0,High Opportunity
fbbdd96d-dc31-4c8a-ba00-04f59e25c2c3,27.5,Low Opportunity
7ef12f74-cb44-4ce5-bf3f-c0ab1a0d105a,84.5,High Opportunity
221d37ee-4145-41d4-9047-8f7b97d6e2b6,40.75,Low Opportunity
f2a25919-cf27-4079-8c0a-cfd0b48f680d,53.25,Medium Opportunity
9a41b44b-9590-4fde-845e-56e8e16cbad1,39.25,Low Opportunity
d3f7cede-a294-469e-ac68-5c5258ca2f42,28.5,Low Opportunity
f40fba54-5a2a-408e-86db-7d85c6a57fdd,84.5,High Opportunity
dedcede3-de4b-4c07-bdab-8b9cffe6a0b7,58.5,Medium Opportunity
7666742a-6884-4f21-bf0c-cd908c3fc422,17.5,Low Opportunity
2808773e-30cf-4247-8613-3be3367b030a,53.0,Medium Opportunity
afe4ed10-5acd-470a-bd7b-66bcd800362e,42.25,Low Opportunity
f2161165-467c-4da6-b6bf-a7bbd84fa3a1,57.5,Medium Opportunity
7d05a955-bdd3-42b3-b89c-03ab8abd4609,24.25,Low Opportunity
11c3137d-a740-46ff-93b3-c3bbee4e35f4,53.75,Medium Opportunity
337842d1-17d7-42cd-94f4-858a6db66466,80.75,High Opportunity
980b03dd-427a-4ff8-8e60-00f58aeb1ec8,86.25,High Opportunity
cafd6c61-e676-4d1f-a0c3-9088a3b53911,21.5,Low Opportunity
b5f5aceb-9918-4b96-8684-fe43b0344316,84.0,High Opportunity
292588ec-b7c2-457f-ace2-1fdbcabfca69,17.25,Low Opportunity
db918abb-1fe1-4a4a-9eac-5965dd6ec554,95.0,High Opportunity
74848063-fa21-4b96-8ba1-1175535e0140,100.0,High Opportunity
2a1048bf-d429-43a7-b2c1-9cd8f52033c6,100.0,High Opportunity
3051b991-e461-4a41-9c52-ec3964c19064,57.25,Medium Opportunity
03a452d7-b743-48a4-ba47-3e2b6f2b9318,21.0,Low Opportunity
cb5d6b3e-71c1-4496-a468-9dbe037bc3fb,77.0,High Opportunity
047a6f84-32f7-497d-9f6c-b3306c629346,100.0,High Opportunity
d790a0f3-c1e4-4313-a1d1-a79b14059743,24.0,Low Opportunity
4faf96e3-e0c2-47a7-96f6-73a61517876a,84.75,High Opportunity
ba490564-2179-41a9-9506-597b3e58ea68,79.0,High Opportunity
39e41284-2c88-4376-9571-c3861baa12ed,90.0,High Opportunity
267b44f0-7ee7-4cfb-a056-85d942de7775,90.0,High Opportunity
55b1e83f-fa68-4bd6-a8bb-4001eadb829c,100.0,High Opportunity
c94ad7ff-bbed-46f5-b63c-2bca204cf7e4,26.0,Low Opportunity
4a5723ec-30cd-421e-a95f-413ea46f813d,20.0,Low Opportunity
05dfbadc-235a-44e0-a5df-5c652bbff16f,95.0,High Opportunity
15133ffc-1a24-4f8b-b7b5-06ba539c0688,31.75,Low Opportunity
de3f166a-4f85-4cf3-864f-bc815123936c,65.0,Medium Opportunity
d09f3227-1193-4dbb-bd38-3f2c80728fd9,45.75,Low Opportunity
e8c51300-fbc5-4564-ae0b-0e41ead36ba6,95.0,High Opportunity
6a76d60a-7f10-4a50-90d7-5c57bf3f4d40,100.0,High Opportunity
ad1075de-54eb-4e8d-a361-2901a0139736,90.0,High Opportunity
adf3130f-e1a9-4575-84a8-2a49d2844f48,46.75,Low Opportunity
79ada22a-57c9-4dc8-9daf-7e9895b02841,19.25,Low Opportunity
3489c3c8-d00e-43e6-9928-e81d8d4955ce,81.75,High Opportunity
9ce94320-ffcc-4e9a-b277-d0304f7b12c4,100.0,High Opportunity
40405153-f95f-4044-bfdd-e715caaa0373,19.25,Low Opportunity
4e2a992c-f6de-46ba-a6f1-9d715f89708d,14.25,Low Opportunity
20b41774-5b13-4159-ae25-8c152028c14d,88.75,High Opportunity
50459336-86e5-4b6c-bb00-f6676cd13d12,100.0,High Opportunity
f63b891e-6f0a-445a-824d-6c6ff4a247ac,28.0,Low Opportunity
56c2390a-0528-4acc-9fb7-820c4266a3e0,70.25,Medium Opportunity
6cb2d4ce-0057-4686-bfe5-ed05dc941721,19.75,Low Opportunity
3b4fcf1d-4193-4e83-a98e-b0a35e2f3dd1,91.25,High Opportunity
4b2fc216-3ee3-40f3-b307-7d5848f1cdaf,51.25,Medium Opportunity
02d95488-174c-429e-8c24-d5fd19a306bd,52.0,Medium Opportunity
a9eee26c-2192-4f38-ab96-8a3eb2977000,100.0,High Opportunity
c70ba813-9c63-4782-a9c6-7016bfcddf54,95.0,High Opportunity
9e562ddd-0f99-40dc-a8df-265cf50a53d5,12.75,Low Opportunity
2dcc6d7c-b3c5-431a-b728-edfb10d62229,90.0,High Opportunity
0c54968b-bd2f-4d72-b4db-e1c9f6c915a6,53.5,Medium Opportunity
37905c1a-1bd0-43d9-9bde-dd6457f06b5b,100.0,High Opportunity
e1611af7-2e69-4afd-8405-c792ce4281ff,90.0,High Opportunity
2ae97baf-21da-4fe5-8344-cc97223f1b13,90.0,High Opportunity
51d7c0f6-b617-4884-b091-b32378dc10c6,85.25,High Opportunity
144ba520-dae0-4843-9386-75dcdcbfc928,53.75,Medium Opportunity
3812901f-2337-431b-872d-a174fb7dca87,51.75,Medium Opportunity
9da7e62a-a883-4f81-9eff-66336037d321,51.5,Medium Opportunity
0176b237-d520-4614-a500-f01bd3019a66,20.0,Low Opportunity
066b5094-aedc-421f-9883-9296de64fe1e,78.75,High Opportunity
414bc08a-9374-4f6c-a734-1633ef4c77f2,14.25,Low Opportunity
1b99c487-e61b-44fd-a881-5a4d40e5014c,37.75,Low Opportunity
350190be-5aaf-4ce9-8d30-9cdd8f59d985,100.0,High Opportunity
60570ab8-6f44-4ee5-a968-443f98d366ce,12.75,Low Opportunity
56bdce8f-9d79-4925-af61-83e384214f0b,52.75,Medium Opportunity
60eeb108-4717-4ccd-8392-d1075202554e,100.0,High Opportunity
3d2bd550-b7c7-4751-b05d-04009a648a1e,66.75,Medium Opportunity
ef7aa261-7099-4af7-9f28-18b6598705d3,98.0,High Opportunity
84cf01bd-dbcd-4d7b-85c2-2d88517c5fc6,100.0,High Opportunity
a941172a-65a8-4b56-94b3-65eb80b61b34,87.0,High Opportunity
cf971865-0cf6-45c7-958f-760075bc7adb,31.25,Low Opportunity
a4f4a2db-c0ec-4892-82de-16f0cad671bf,70.0,Medium Opportunity
03846cfe-f539-407e-9bd5-c7f8cca67f96,16.0,Low Opportunity
e6130c87-622d-4529-9a1a-3358b1107b6b,58.0,Medium Opportunity
06b370a9-b384-4709-a43e-80846a5df232,13.0,Low Opportunity
5e0ed56d-e4d6-4198-8ec9-c5c36fd6c8ce,61.25,Medium Opportunity
57882c27-61e7-4920-a0dc-c7e6f0ca2c15,58.75,Medium Opportunity
850d33a3-54d8-4668-b251-d11710a8909d,57.25,Medium Opportunity
ee870be2-55e1-4053-93e5-6c2ab1467ae6,85.25,High Opportunity
25569862-b926-46c8-ab60-70addb97e8a2,100.0,High Opportunity
17579623-eb3f-474f-ab9a-4c969f4e52bf,54.75,Medium Opportunity
6802fc10-e079-4a70-a119-e851f3103a3f,96.0,High Opportunity
f7b73153-7ec8-4171-a314-1bcc8a99262c,26.5,Low Opportunity
2c3838b5-2281-43e7-9a5f-ac52a5c2e3ce,82.5,High Opportunity
4b8046f8-5b99-4f3c-8628-bc8b9113275d,68.75,Medium Opportunity
54a00f71-a2cf-458c-b4b1-f2c67f861b02,18.0,Low Opportunity
b059cd7f-9370-4e8c-97d3-a2fd2eec6d16,13.5,Low Opportunity
73b2dbb0-aa04-45fb-a6fe-5f512a5ca349,63.5,Medium Opportunity
758ebe05-bdda-4f81-b951-c251b38a15ef,84.25,High Opportunity
9536c857-2d42-4d45-b228-63fd72c5b887,85.75,High Opportunity
766ecdab-7b6e-41d6-89f9-354da9f6e81f,18.25,Low Opportunity
0e2ed611-b729-4b19-965e-40f0cf468641,51.25,Medium Opportunity
1398f114-7592-4761-95b9-c0e2092124c7,84.25,High Opportunity
a712a379-c751-44e2-a751-d858bdcfddea,95.0,High Opportunity
42d4e505-8e2b-46d2-8183-f4cddf6f9471,95.0,High Opportunity
b2b40111-a0a7-4000-baa0-098cef4258d1,56.75,Medium Opportunity
f8c1bae5-e8d2-4904-9f8a-13ca14acd24c,98.75,High Opportunity
19816c28-ff3c-4fca-ad58-76267340f5d1,95.0,High Opportunity
d587b275-5148-43f0-a846-1870a8f48f04,100.0,High Opportunity
a4e91473-83bd-43bd-a62e-1c38b0e28a1f,98.5,High Opportunity
b94820b7-1554-40d7-8911-c66fba6afb1c,77.25,High Opportunity
a274ccc5-ff2f-4ad2-bccc-6c881b983700,45.75,Low Opportunity
40f68700-ac43-4101-8bd1-981e195b5d50,18.0,Low Opportunity
3638490b-64c6-4dd1-ba63-1f8c7d035fa9,77.0,High Opportunity
73e0402d-ddbc-4e20-b826-5bec5f93acbb,85.25,High Opportunity
cb5521da-824b-4300-8cb4-37c1aa25229a,21.25,Low Opportunity
efa9c62b-19ee-4d18-99ed-b2257b65a017,95.0,High Opportunity
98bf6fc8-c46c-4778-bafd-b8e666cf06e3,51.0,Medium Opportunity
4bac6ed7-a7bf-4231-aecf-a2ca1125dda8,95.0,High Opportunity
5f52f956-0b41-466c-ac2b-9beb04c41ced,84.25,High Opportunity
8c986b91-891c-4c9e-aac5-098f3da33ae9,95.0,High Opportunity
5bd0a899-557d-48a0-a8f1-48476030773d,90.0,High Opportunity
4ae2bddc-9834-45ab-aecc-74bc992a871c,44.75,Low Opportunity
35e84742-8fc5-45e3-bab8-9db6f0342c65,49.75,Low Opportunity
808fe6ef-3951-4856-a23a-eb752fc32f07,21.25,Low Opportunity
14bd4166-c4a2-41ff-8f66-6d06fc44a93a,85.25,High Opportunity
5df111d1-657a-4a55-b8d5-c068afd107a6,25.75,Low Opportunity
3edc5cd0-2866-47d9-8468-a4d8b63f5672,100.0,High Opportunity
e16d340b-4e41-426c-9b03-1e2ed687e78a,85.0,High Opportunity
82cd9749-9efb-47b6-9c2e-4d0d63530624,47.0,Low Opportunity
84bff37d-ee03-4084-a618-384a5ec220b8,18.5,Low Opportunity
c58b8279-b5ca-4aa7-ba76-16bd56a3c0cd,12.25,Low Opportunity
a779f31b-5355-4d3e-95cd-f65843966419,100.0,High Opportunity
f58e0889-af41-4408-a8aa-8ef5f4ef3fa0,32.5,Low Opportunity
4fe77f15-95f5-487c-8530-a6591d05741b,83.25,High Opportunity
6e341ffe-ed7e-4f82-902f-287de95401a2,85.0,High Opportunity
025bfcef-f35f-4041-8565-454a69d2b75b,100.0,High Opportunity
3cee0e8f-fc85-4b13-af7e-2ea87c6cec8f,84.25,High Opportunity
4873a8c4-c8f5-4d71-b0b9-fa6004e32536,45.75,Low Opportunity
c59077be-368b-4ccf-b3eb-b3c97eb3e7ba,59.25,Medium Opportunity
b92f4977-a181-4d72-9db6-3ae7b2d3369b,25.75,Low Opportunity
f7da1348-829b-4b53-9474-03f53150d3f2,100.0,High Opportunity
6e563dc8-3115-45d6-9b1b-f3f4798d3193,86.0,High Opportunity
b6273104-973a-4913-afec-d77f031a536c,90.0,High Opportunity
77c7a89d-52d6-4806-b994-83a3c25503b9,60.0,Medium Opportunity
0cad1854-fb85-4945-ac1b-e4ec5a5f00e3,95.0,High Opportunity
da718ff4-a21a-4e80-9376-e6ffe5f79f02,56.5,Medium Opportunity
3d49ea62-2cfd-4a02-8790-a6a598e3e654,50.0,Medium Opportunity
0f3fc34f-529c-4ecd-8d2e-c75cb45b29a1,95.0,High Opportunity
94c4a0e2-dcf7-4682-8acf-d41854a06b89,100.0,High Opportunity
dab17dab-2ebc-4e16-b68c-461ad342ba81,12.75,Low Opportunity
01a40879-220b-40b2-b70c-2fe6281596eb,48.5,Low Opportunity
c9abb1db-d9ef-4a99-b0ea-d1f48c40cd4e,100.0,High Opportunity
c83c83a3-64df-4a9b-b4db-0f1f68782d02,19.0,Low Opportunity
0c794ab4-ae79-43fc-97ed-aa09052a9aee,95.0,High Opportunity
4a34b355-e585-47bb-9e06-312a5c5c6e82,83.5,High Opportunity
4392121e-4228-41f4-8678-bb6bff935988,95.0,High Opportunity
8c0666c7-2366-4ede-8ed1-97cc986beda5,86.75,High Opportunity
3d881360-6b6c-4488-9d91-4762c30e5708,17.5,Low Opportunity
523f70fd-7f61-4a45-bb38-ee8c29900f9f,68.0,Medium Opportunity
1ed168fe-6fb7-4666-8487-aa4da8d4dc1e,20.75,Low Opportunity
eccc8d01-ec1c-465f-af30-13035b92fa1c,47.5,Low Opportunity
c13eca5e-eb03-4f4c-82c2-0251f774f69c,85.25,High Opportunity
cea0a688-f0a6-4f77-8c54-bcab862c8e6a,52.25,Medium Opportunity
d85db231-1d3a-4907-a901-7888033d4151,97.5,High Opportunity
d8751c66-3fad-488e-bc3b-e5996e472b3a,44.25,Low Opportunity
a36fd85b-d8ab-446c-adaa-fcd76d717cfe,90.0,High Opportunity
3e3faa72-4eee-4b3a-9061-731c2c2dcae3,90.0,High Opportunity
ed38efb7-88be-4bfe-b798-de78ba74fece,95.0,High Opportunity
80a4e17e-a07d-4f54-bd58-4e08c46dc299,26.5,Low Opportunity
45946f19-9324-4a71-a372-b2e64c3e1243,100.0,High Opportunity
fcf570d1-3756-46c5-9e71-ca7d1002e915,95.0,High Opportunity
0cfed9f2-81c9-43c5-a1d9-a85bea26025b,80.25,High Opportunity
8f23839f-d0b4-4efd-868c-58414134758a,95.0,High Opportunity
e830c8c5-5c90-46d8-9b1e-f27293ecc735,82.75,High Opportunity
ed6f4fa6-1f8e-4580-bd76-3c7e93eb74b6,84.25,High Opportunity
db70d6c4-aa5d-4a70-9466-1e198df5e9ca,90.0,High Opportunity
b329efb3-c661-4357-bc4c-636a013a6378,18.0,Low Opportunity
1103f94c-c7ae-4b2a-b190-528e9a53bd9a,95.0,High Opportunity
498c9120-3b06-48d2-ba79-a955ecf9cd54,17.75,Low Opportunity
483bcafe-0210-40e7-8e3f-c537711c98bb,25.25,Low Opportunity
817db06a-5389-45c4-940d-c034b97e567a,84.25,High Opportunity
79d8700b-4000-4d56-86cd-2490a1c962fd,85.0,High Opportunity
a83c5112-9d6e-4179-b59b-c2418b6a973e,23.75,Low Opportunity
bc7a3ca8-6f4d-4981-a153-05fd8d2a408a,85.5,High Opportunity
41726e55-9826-479e-87c8-84455d13a412,90.0,High Opportunity
0d874dcc-a8bb-4de2-a26c-bedcede040ab,82.75,High Opportunity
94e14aa5-fcab-40ad-96b9-efab1ba07953,85.0,High Opportunity
b7c0ccb6-5eac-4e01-812d-eab015f7898f,39.0,Low Opportunity
f235a3b9-885f-4ba7-a4cb-c28b9d5e9f44,90.0,High Opportunity
f86f12dd-a042-498c-9451-8ddfe2985f3a,100.0,High Opportunity
6e0defe0-3166-4da5-a308-4ab3172bdad2,85.25,High Opportunity
0542090a-abf0-4f0e-902f-0b6c1b3e51cb,90.0,High Opportunity
92c4082e-0157-45a5-beaf-6e4ba4e66a48,95.0,High Opportunity
805a2c23-3e15-4979-87d7-9ced07be1ed6,65.0,Medium Opportunity
ce243799-d22a-4299-9e80-4b1bcc446fe4,100.0,High Opportunity
eeea531f-2d86-4de4-8626-444cd00d46d0,18.25,Low Opportunity
15084144-d7a9-4b24-a67a-01a5797d20c5,100.0,High Opportunity
290aa05f-9d12-4484-8e76-e591ee8aa095,77.75,High Opportunity
a2ec8be1-a192-43fa-9d7f-ef54cde99a08,100.0,High Opportunity
b58f2d1c-8718-47a3-8738-a735242eb962,57.0,Medium Opportunity
0c49ffa9-5c60-4bb8-9648-c3ca9282a440,65.5,Medium Opportunity
70fd56f7-1fec-4768-ae90-2b0ec6a7b2b5,80.5,High Opportunity
0ff4a906-4983-48a0-b4fe-9d69506c364c,14.0,Low Opportunity
7ec9bee2-5689-4e14-8db6-70c4ed976951,32.75,Low Opportunity
ac35d16b-005f-45b3-ac91-71ed9e771cfc,100.0,High Opportunity
a6a65f57-daf2-4310-bbd2-f1c4e9c754a4,54.25,Medium Opportunity
f67facdb-df4c-4d5b-b11c-77644b9b2c4d,20.0,Low Opportunity
77952a03-7edb-42e4-adde-d9a35252e61f,90.0,High Opportunity
4bae7b2e-ad99-4dd4-9c8e-d1d99e9f52b6,83.5,High Opportunity
55f9eafc-380d-4f0d-a223-76ecd5e25984,83.5,High Opportunity
899397eb-5526-4cf0-a41e-0441dbece52b,85.75,High Opportunity
829ef140-27d4-4787-a8e3-1582a6f1edd8,83.75,High Opportunity
34b6ca6e-a9d6-41d7-b7da-2c8231d503b7,91.75,High Opportunity
f725ca6e-6e1b-4c84-8cba-c023c59950ba,92.25,High Opportunity
a0bc8fc6-85ee-4d9a-b7d8-eb7266f85cfe,71.0,Medium Opportunity
94916c7b-a674-4daf-aaa3-78c5b7982949,21.25,Low Opportunity
75987254-0543-4d13-8c02-0032e5814ff5,85.5,High Opportunity
9728f6a1-6adf-4fab-a835-32af0d385e73,19.5,Low Opportunity
b9b7e3ec-7427-476d-a951-7de6429e5583,58.25,Medium Opportunity
77a71923-fe2b-419c-8acf-235eb23b4cc2,84.25,High Opportunity
86c59067-0417-4095-a499-f2758ced12e7,17.75,Low Opportunity
9b79618c-e18f-44ef-a3d5-01c6b10d372d,95.0,High Opportunity
17953072-4929-4257-9357-a714ebf7f180,51.5,Medium Opportunity
018d1ed4-b5fe-4081-b54c-f96339533f4b,88.0,High Opportunity
78f29cd1-7d1a-45ab-ab4f-376370d14adf,56.5,Medium Opportunity
